tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
2.910097656,6.637277717,7.912512144,9.719823801,-0.755036635,-1.138716514,-1.462222302,0.814465175,0.129878184,0.43803295,0.416519851,0
6.714513951,7.049336035,2.847900901,4.785256357,-0.715538344,-1.735567438,-0.657704114,0.673590727,0.784073489,0.614850561,0.881937479,0
5.19603959,9.434981497,4.427916091,5.216451739,-1.351901896,-0.513537105,-1.785319519,0.808534341,0.836300612,0.722340486,0.994123947,0
6.553518334,8.594062477,8.946184634,5.292114816,-1.611456487,-1.866611741,-1.311971815,0.321016138,0.904454495,0.822432332,0.154470257,0
1.234296091,5.272193855,6.776100119,7.261509631,-1.690776587,-0.908912759,-1.225474483,0.652592251,0.560995514,0.065216497,0.820547168,0
6.352524707,7.084561433,1.324974038,4.766298335,-1.358001103,-1.715586299,-1.350704839,0.20447217,0.935724305,0.57379289,0.199007767,0
7.428173022,6.829279837,6.237713799,2.136910984,-0.891592235,-0.908063452,-1.417047075,0.62258021,0.730137539,0.988608884,0.346405815,0
1.442941035,5.353206819,3.521391955,7.420110448,-0.877287574,-0.769353138,-1.766362767,0.49877418,0.878175008,0.166546067,0.576637747,0
8.586199077,7.10062457,6.354543535,9.231801219,-1.253569346,-0.530408265,-0.946126439,0.687556538,0.803393859,0.55400179,0.051161096,0
8.276640908,1.585455249,3.810138398,6.786949785,-1.342452754,-1.985620069,-1.141599963,0.691827125,0.54523434,0.920570626,0.449401853,0
9.082816596,9.260385909,2.685886038,8.125868028,-0.918444289,-1.730405161,-1.359264192,0.867495511,0.855718296,0.479761824,0.106799567,0
8.847375648,5.486318301,2.00730415,3.208499456,-1.989558412,-1.17091099,-0.827701795,0.696546916,0.504438603,0.971505426,0.961856991,0
0.745012828,4.012227662,4.28632074,2.430265833,-1.195642456,-1.244822543,-1.596129667,0.636266734,0.690137892,0.858745764,0.16896955,0
6.857490736,6.852510096,8.579944138,5.6051952,-1.771650346,-1.655162506,-1.152652203,0.575135416,0.123333809,0.970397262,0.221128973,0
4.428038121,2.638973266,4.229250168,2.284516189,-1.524031472,-1.617250872,-1.473508927,0.865218284,0.409225832,0.59265253,0.389884905,0
5.514014087,5.671511745,1.430502857,7.783236458,-0.526721248,-0.867226212,-0.513526493,0.193712042,0.815058347,0.080877254,0.551265335,0
8.222930533,9.387902123,5.137732198,8.50593275,-1.865996456,-0.97803203,-1.421089031,0.937203209,0.059677282,0.05379443,0.231927047,0
9.547448936,7.513664478,5.537160211,8.500384643,-1.232025964,-1.736287769,-1.177186279,0.334679698,0.920932575,0.432096879,0.759325203,0
0.853667968,3.200082095,2.410000113,2.09556543,-1.721130335,-1.783406709,-1.698820074,0.641449024,0.956330363,0.19656795,0.921165737,0
3.388370537,9.761392738,6.2006307,6.876009177,-0.996835891,-0.819432145,-0.602917797,0.747041168,0.404122832,0.249286115,0.537378182,0
6.958598195,3.399835774,9.566226198,1.151505836,-1.958208346,-1.233006253,-0.733981658,0.846932814,0.621412137,0.678034871,0.424994129,0
4.882610029,1.148823595,1.629957126,6.507540577,-0.671703696,-1.659974539,-0.827407892,0.674058388,0.908860915,0.612679495,0.981610063,0
9.344521688,7.557383144,2.049718639,7.268903983,-1.339258804,-1.303198431,-0.778056058,0.705491837,0.960806697,0.298386729,0.298897641,0
7.464120937,3.55837699,6.050080613,2.622797949,-0.793609997,-0.738889886,-0.899047344,0.713983143,0.398578077,0.248254819,0.978785418,0
6.620097556,8.616347348,1.60290481,3.39114084,-1.09333684,-1.397320329,-1.719954653,0.564029424,0.616598093,0.265843738,0.796080211,0
4.640988494,6.160660391,8.132354567,8.662860352,-1.758176519,-1.294805972,-1.198677181,0.449179629,0.251402896,0.85439163,0.762372236,0
7.996599956,7.627096649,5.63752047,3.856188029,-1.076461994,-1.320225132,-0.893424539,0.95565462,0.414141861,0.074915449,0.502348686,0
1.312702143,3.737024893,7.875709198,7.600943766,-0.843983935,-0.545544007,-0.921710562,0.453785528,0.233047012,0.923307984,0.460003127,0
3.951259741,9.184639934,2.669519712,9.846280307,-0.815568551,-1.905101915,-0.828895881,0.583352892,0.788912642,0.772078056,0.592803227,0
7.047176206,3.518281035,6.877010578,6.508310309,-1.016998483,-0.853870807,-1.016127258,0.552082834,0.404519006,0.725829207,0.537589473,0
4.544712258,1.764834732,3.514660528,9.374638032,-1.737359728,-0.872101254,-1.146498515,0.669163989,0.873547513,0.913754885,0.212701191,0
8.798696506,1.959775018,3.812104178,5.05582113,-1.350912815,-0.751522927,-1.644564789,0.792821813,0.995568485,0.874856791,0.780093531,0
1.753842388,9.712161336,6.629958816,9.112755932,-1.219478463,-1.075866183,-1.457459044,0.087565016,0.543917944,0.445879017,0.212161445,0
2.472995781,7.633721121,8.081722481,4.25154787,-1.201704005,-0.959111892,-1.94497918,0.761797716,0.888526501,0.342406914,0.087331582,0
2.655074679,8.503642511,3.268809463,9.373898278,-0.828951207,-1.265756139,-1.738631896,0.126858081,0.719287867,0.776358962,0.115635526,0
7.68101792,7.046494334,3.714294276,7.828985005,-1.692968402,-0.936979531,-1.85747415,0.812425861,0.08429356,0.42889474,0.098157376,0
4.972391279,8.141667092,6.707423671,6.293751274,-1.14177145,-1.144124745,-1.865916142,0.341910125,0.107047498,0.136819715,0.943902505,0
7.265104773,6.301386,2.060450403,6.069988893,-0.915203174,-0.692242897,-1.200725735,0.425004043,0.224897095,0.739767885,0.88244938,0
3.756473169,6.365311187,3.365032653,6.663273034,-0.627326114,-1.015438343,-1.832832035,0.074975529,0.827374034,0.771958341,0.186186655,0
9.280915495,1.404846531,5.136181186,4.433300375,-0.632601257,-1.163162963,-1.161451796,0.867474048,0.379192256,0.282569331,0.484148658,0
2.642906694,7.722880466,4.629260999,5.635260094,-0.819714242,-1.633556102,-1.960048541,0.528763829,0.641596516,0.7468246,0.465068871,0
3.82516942,9.704550017,3.830624717,4.669762564,-1.844326773,-0.670859555,-1.500218101,0.938048712,0.490919584,0.75643307,0.689374807,0
5.588898319,8.293939668,5.197786428,7.477332043,-1.769582971,-0.77606181,-1.62323808,0.56620742,0.310349659,0.502910141,0.136537253,0
7.434939685,5.426010155,7.725567971,2.504802926,-1.890752454,-1.297400896,-1.829585475,0.070073942,0.90683746,0.245705647,0.744040251,0
9.52329187,4.460394588,6.73439013,7.482771969,-0.710383017,-1.699068564,-1.397052519,0.36841436,0.372399698,0.093186959,0.898846669,0
5.292276868,7.291424106,3.242018312,3.223209182,-0.844543136,-0.539288977,-0.998455094,0.106125898,0.816087048,0.880737041,0.715836159,0
5.029505901,8.432639177,5.6993619,1.898571803,-1.077900336,-1.871816265,-1.972970672,0.55982858,0.282213732,0.457000234,0.34933713,0
1.946324833,5.058153262,5.43078319,1.709716436,-0.662717799,-1.875325831,-1.596009385,0.19537703,0.472051134,0.780102378,0.423742736,0
6.516128199,5.47112601,1.757015429,6.545961878,-1.064239655,-1.353019798,-1.447868824,0.684675443,0.267935524,0.485761037,0.696887116,0
8.939775234,3.912602864,8.708270786,1.341945553,-1.096681917,-1.941890341,-1.347295445,0.860904182,0.532562781,0.566297156,0.443440629,0
7.507545113,9.053311406,4.631923497,8.113689281,-0.622289689,-1.07866004,-1.852621301,0.913420843,0.733559492,0.602147704,0.957615514,0
4.454121136,9.850579685,3.633669879,6.826866811,-0.566957215,-1.037554064,-1.178826959,0.672378863,0.757251069,0.681393619,0.127205036,0
5.277491147,3.714054741,8.020038383,4.77823801,-0.698337232,-1.490617153,-0.696693963,0.966709818,0.889052764,0.407158493,0.073873232,0
9.557971065,8.487566413,2.432568208,5.088019112,-0.811854472,-1.302206791,-0.647524602,0.944899664,0.905103392,0.215607728,0.38918268,0
8.43552093,4.216560022,9.600903413,1.939440016,-1.288012188,-1.414395406,-1.98610457,0.932679704,0.484585169,0.376585388,0.308093623,0
9.344127927,8.679471942,7.574645701,9.766335744,-0.670931209,-1.493108831,-1.82313975,0.758108551,0.882416653,0.450206616,0.289315631,0
4.008570151,6.43448257,3.377345887,0.685653971,-1.66192842,-0.678411037,-1.773365635,0.554385102,0.66495919,0.674040076,0.857668511,0
0.973485458,5.574180956,8.75208849,5.874345705,-0.510734367,-0.67539418,-1.33182167,0.25457066,0.906030792,0.401792163,0.593664213,0
5.346789831,7.06442805,8.610820096,6.19718147,-1.912853191,-0.899617857,-1.064778431,0.47139387,0.367408506,0.921857687,0.085611252,0
4.497723283,0.984378264,4.095850979,5.59542017,-1.661786575,-0.980361266,-1.519593108,0.406614369,0.946162694,0.352232005,0.843938386,0
8.719151048,7.340878011,5.352600779,0.685152508,-0.797098436,-0.609095206,-0.571209067,0.582855498,0.73755103,0.714754788,0.183600974,0
9.682909677,9.891262697,2.319342141,2.639456264,-1.038114955,-1.601267704,-1.966349526,0.831904364,0.243579821,0.377335301,0.423237266,0
5.41198594,1.880559323,4.109681354,1.460807921,-1.372505094,-1.713177933,-1.510524062,0.431257626,0.752409031,0.806207,0.107193296,0
8.325176493,2.336988463,8.290801607,6.151717596,-1.579858411,-0.806677144,-1.642727843,0.079514199,0.901123228,0.296790314,0.923922214,0
2.681991452,6.371870779,1.394022106,5.680321207,-1.907216154,-1.088463753,-1.037940985,0.582705471,0.914112543,0.753012071,0.190104376,0
5.420267541,5.04979475,4.316003216,9.424901543,-1.799210739,-1.367849166,-1.470062768,0.374159734,0.320785443,0.461243802,0.649473491,0
6.846600187,8.286576668,5.250196372,7.026324356,-1.366272141,-1.988674283,-1.062457277,0.074198785,0.341118021,0.198219188,0.522827527,0
5.191110248,3.417617453,1.991021063,7.295291568,-1.25415601,-0.728978408,-0.722552793,0.781521728,0.402115481,0.753532608,0.132239874,0
3.692469265,4.430686204,0.8046223,4.059696162,-1.270139224,-1.708362529,-0.860283216,0.161317355,0.709432122,0.0980962,0.7467429,0
9.837274433,5.437957624,8.131401156,7.546231277,-1.009091783,-0.698340994,-1.982426275,0.382642984,0.626040472,0.053381296,0.599623013,0
5.603483404,5.862928377,2.785800874,7.4595699,-1.965635152,-1.848628806,-0.565828741,0.969039399,0.508051258,0.137766531,0.592238719,0
1.914296815,7.40236191,8.863119938,3.352134901,-1.668444956,-0.758341119,-1.015147906,0.658835454,0.376915024,0.801928419,0.19546794,0
8.908887279,8.693526287,5.939234455,9.053183509,-1.453683255,-0.968609856,-1.728491695,0.419951919,0.121888789,0.73079824,0.412111141,0
5.020317779,7.207549637,9.849619974,4.126465363,-0.68870816,-1.464017597,-1.205297842,0.425753022,0.785031227,0.349489868,0.153660327,0
9.016598105,5.986704192,8.440185243,6.34546518,-1.487217603,-1.767774948,-1.122298518,0.821422877,0.711718437,0.889240076,0.509112095,0
7.875053754,7.078868536,1.97903394,7.284953351,-1.293949962,-1.84419093,-1.642068428,0.958949064,0.750680172,0.809616953,0.440623459,0
9.829347425,8.813158093,2.525698627,6.472687852,-0.614348317,-0.833295825,-1.669336245,0.662841014,0.238324593,0.909168515,0.724784104,0
5.268128867,3.324329692,0.846224134,5.80924812,-1.298781087,-0.870312658,-1.875812054,0.960573186,0.14459743,0.134160999,0.660760071,0
2.608470884,7.105139333,9.345595648,7.658918189,-1.819704174,-1.285243322,-1.496257802,0.48309232,0.283613688,0.065899524,0.741307474,0
2.676108368,8.165966348,8.497072479,3.369924705,-1.185199513,-1.592346337,-0.732516595,0.659332678,0.810472484,0.566642863,0.061208795,0
1.366353509,6.501610111,7.14980405,9.915421835,-1.484418988,-1.962004157,-1.11164244,0.32679502,0.467213484,0.6559225,0.4427602,0
8.725319436,0.653532569,5.139866372,5.846334761,-0.929995228,-1.604530756,-1.292040891,0.665435368,0.995991498,0.317975731,0.959568207,0
1.258163397,0.550799221,7.599561,7.466209917,-0.795025898,-1.7453261,-1.809412696,0.869923033,0.283106414,0.986957815,0.895217015,0
4.455961124,5.452434288,8.186357975,1.124452134,-1.698219119,-1.868284621,-0.815606395,0.842378837,0.903998486,0.792589117,0.373460883,0
2.492975043,8.527956534,4.416662133,8.893588517,-1.2961303,-1.204978069,-0.629583948,0.880180077,0.766262569,0.33659964,0.180041567,0
5.773613964,5.823005682,4.688208255,4.949045693,-1.14495833,-1.076548969,-0.50342849,0.286934383,0.992031707,0.831039586,0.540314448,0
4.772943876,4.525521916,4.846586726,8.619461222,-1.985680603,-1.363836855,-1.527079466,0.76291679,0.631626639,0.835817584,0.076303024,0
7.611708393,7.494126932,6.260011693,9.78229105,-1.127167732,-0.663432274,-1.569226773,0.768169438,0.546239189,0.077963603,0.97409289,0
4.99399743,4.500917383,5.710400572,7.955167659,-0.889615036,-1.797638968,-1.314853643,0.484347483,0.475541923,0.107441808,0.864119302,0
7.319698309,4.826482682,5.375020429,7.364868884,-1.791908824,-1.19288322,-0.822676519,0.327457296,0.770054801,0.86054317,0.874762297,0
6.319175821,6.902458448,5.769114541,6.783809505,-1.62627109,-1.20172268,-1.168616716,0.567981144,0.888069358,0.488117353,0.499969522,0
1.721785482,6.638848292,2.967238838,6.314229193,-1.729989055,-0.802431548,-1.740865853,0.55693267,0.532496271,0.611657553,0.412628873,0
8.263071122,0.716429751,6.895867576,6.898011648,-1.951173548,-1.013978611,-0.58147272,0.639119215,0.864199131,0.558016681,0.497794425,0
9.987344462,3.466742089,4.074889423,4.48830037,-1.019072007,-0.62994041,-1.671554793,0.105930653,0.655473911,0.879440162,0.432273112,0
2.925381259,8.448181827,3.577688781,1.644597634,-1.005226063,-0.524062054,-1.98013732,0.645631077,0.749777699,0.940760325,0.627204153,0
6.189308637,4.856175665,5.805815963,8.704284348,-1.923902608,-1.401646248,-1.0055286,0.63587786,0.453272724,0.771382963,0.752836899,0
4.753839316,9.691973423,2.780570644,7.585945519,-0.577369116,-1.820896331,-1.61915562,0.518004739,0.739809696,0.122016363,0.669469196,0
8.040208524,8.59297322,7.795315882,4.295038084,-1.494443754,-0.98769809,-1.014858661,0.87166344,0.62523775,0.500094613,0.366753647,0
7.480183438,1.43727867,8.561114366,3.774001373,-1.060413006,-0.642696498,-1.973967787,0.808893163,0.97920615,0.406113415,0.14056396,0
1.350436399,4.847072026,8.764861316,5.512522281,-1.593976902,-1.423486184,-1.58357413,0.633646957,0.878281985,0.637784621,0.262548801,0
1.969954935,5.48063419,6.373077786,4.075798429,-1.423292146,-0.97460695,-1.564981574,0.31327409,0.444783581,0.443781015,0.642347977,0
4.845363798,5.327861319,6.84294612,5.767200526,-1.184691457,-1.19104807,-0.848322234,0.718387026,0.572857641,0.503626739,0.462797822,0
2.117233277,3.462472581,9.778357376,4.883505735,-0.930147782,-1.977656136,-1.897682059,0.655562648,0.831833424,0.706186461,0.640952142,0
6.741698407,1.003945584,4.915104291,9.918471051,-1.090293955,-0.835491376,-0.762342691,0.58801631,0.50669608,0.102260906,0.849168507,0
8.156325685,1.314736058,4.748021553,7.169041659,-1.436534948,-0.692975368,-1.592186208,0.730995603,0.98928886,0.977475822,0.613631447,0
2.423342891,5.27939,4.876992929,2.621015578,-0.787756585,-0.9218403,-1.991846629,0.702971924,0.850101359,0.664613423,0.273731468,0
3.420321447,7.488976169,8.731590186,5.072308048,-1.050666539,-1.368790166,-1.425239695,0.288587578,0.897169377,0.559579681,0.295897531,0
4.396204594,0.554751833,2.684806903,8.149620333,-1.555669301,-1.613337127,-1.120663113,0.872266108,0.261540048,0.890490172,0.693169825,0
6.135348328,4.165436085,1.229840333,8.198098135,-1.388901812,-1.754420852,-1.985140518,0.500266389,0.296799305,0.375333956,0.755434281,0
6.215668107,6.314899348,1.033294509,9.191108427,-0.804131463,-0.576299243,-1.387571087,0.317001668,0.953945871,0.653170672,0.574981528,0
3.608324491,4.727906146,1.144447925,5.108434763,-1.661369461,-0.780851582,-1.197217342,0.647897809,0.563657789,0.33983929,0.580810835,0
5.482199273,4.890674264,8.73539597,7.402386104,-0.711521333,-0.55765394,-1.66981602,0.216940464,0.285608934,0.959997045,0.212945938,0
9.198426379,4.420653847,1.241992838,3.160067501,-1.457144387,-1.284235336,-0.524843923,0.771398731,0.790209395,0.245220248,0.724014218,0
5.612186052,7.338261222,5.99804012,7.337956436,-1.069110217,-0.575479629,-1.920129605,0.076151234,0.451455819,0.693680094,0.261892155,0
2.033914997,9.446574788,5.74825179,4.977733612,-1.473627106,-1.040870996,-1.283904023,0.522480269,0.648201441,0.165666782,0.614658275,0
9.029967575,0.613754433,4.253183873,8.555710397,-1.029263866,-1.143962082,-1.46689372,0.927479916,0.226864079,0.272421712,0.807234193,0
8.470625295,5.586608459,2.061164898,8.199798881,-1.408456111,-1.948345324,-1.493055406,0.986805792,0.693242782,0.649936371,0.065456543,0
9.398630468,3.739336656,3.668571452,4.094606806,-0.653784146,-1.78117998,-0.668451181,0.735296272,0.928269481,0.529517822,0.351575552,0
2.12464854,4.614849497,1.105260481,7.576622335,-0.598375883,-1.318485475,-0.91137809,0.187105375,0.890429922,0.687609426,0.638819834,0
7.908111157,2.905527782,7.655940789,1.518722002,-0.774650919,-1.916434376,-1.637610964,0.568661105,0.938306634,0.912484793,0.903363844,0
8.085235834,7.94892144,2.545556117,5.351438114,-1.227504276,-0.852778297,-1.605780177,0.314568562,0.751194745,0.254885709,0.392762664,0
3.512473874,6.029589031,2.654429998,7.42478402,-0.631394207,-1.287151964,-1.512970811,0.847692524,0.330658082,0.080241799,0.805831512,0
6.990906333,7.768753882,0.980862665,2.226422221,-0.893810445,-1.797853842,-1.314525197,0.800175428,0.860723997,0.207099813,0.750978683,0
6.472436405,5.007098058,8.678113242,1.08825615,-1.540707279,-1.538405086,-1.000449129,0.857323018,0.077314782,0.739855979,0.502520339,0
2.965428465,6.325994829,8.235095611,3.026552233,-0.550274741,-1.76808791,-0.844986419,0.720228365,0.233150576,0.677463508,0.961354211,0
6.009799259,7.444666198,7.280275325,8.736640683,-1.694769171,-1.098813829,-0.615396042,0.493327777,0.961143389,0.235811826,0.399946743,0
7.490364944,5.788737309,6.535743246,7.969038013,-1.511600416,-0.581677777,-1.232467044,0.159925752,0.472481415,0.351980547,0.750381082,0
9.665463898,5.73235382,5.263995928,8.78357953,-1.49199595,-0.807110269,-0.934732809,0.364115236,0.092579513,0.219674785,0.971741212,0
8.673937933,0.630904425,4.776206292,3.482317749,-1.118088196,-1.049153588,-1.189598198,0.687107065,0.340434076,0.809905871,0.918972871,0
9.238039183,4.606406549,5.279726015,2.064646742,-1.692413014,-1.504743226,-1.45078422,0.811049016,0.41405299,0.253504748,0.329614931,0
6.497009376,6.354398279,2.764929942,6.166559049,-1.376953394,-0.89792908,-0.946277254,0.530661811,0.764609119,0.762664993,0.435867531,0
4.61856215,9.163322237,6.597307081,0.896273651,-1.014319683,-1.296424056,-1.163813634,0.681177836,0.300451475,0.999126849,0.375829996,0
8.468890519,1.047124626,4.310339061,8.134034949,-0.986797745,-0.63999675,-1.542851865,0.916690627,0.127947097,0.056346159,0.611709634,0
